run,Episode Length,loss,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
109,5000,19061316668840.637,-0.14627375981432938,37.207152445852394,5.747999999999999,38.518215309046255,2,91.9624217118998,7.20250521920668,0.8350730688935281
110,5000,-3411542194655.9097,-0.154114696483481,149.28840414303693,5.838,40.72861236185019,0,22.713257965056528,75.33401849948612,1.9527235354573484
111,2628,-19075377048493.453,-0.24425459351502687,70.83212612506507,3.012,39.45902943516308,0,58.76494023904383,39.8406374501992,1.1952191235059761
112,4468,-40658551171308.73,-0.16503882647682325,48.83259772558781,4.998,38.40146991272393,0,69.74789915966386,27.490996398559425,2.6410564225690276
113,5000,-57051637559471.055,-0.15497144161453522,133.39121139464322,5.796,40.23741301678264,1,19.875776397515526,77.32919254658384,2.7950310559006213
114,5000,-71527457773433.1,-0.14401186833643057,40.73712942378364,5.604,37.699549733933694,1,87.04496788008565,11.45610278372591,1.3918629550321198
115,5000,-42416344516819.125,-0.14879472846138586,105.60948110377089,5.856000000000001,39.82808022922636,0,26.639344262295083,68.23770491803278,5.020491803278689
116,5000,-72598956457099.11,-0.1478886231867773,32.25049659883416,5.664,38.108882521489974,0,97.2457627118644,1.4830508474576272,1.1652542372881356
117,5000,-129139445739851.88,-0.14335794104080113,21.028993509732686,5.478000000000001,36.75808432255423,0,99.01423877327493,0.32858707557502737,0.6571741511500547
118,3040,-52761515041188.97,-0.2262053051254539,60.672923918707205,3.354,39.097744360902254,1,62.7906976744186,33.273703041144906,3.9355992844364938
119,5000,-132792579568081.67,-0.16492171743781964,265.0204852895335,5.886,41.17887842816209,2,13.353720693170235,86.44240570846075,0.20387359836901123
120,5000,-141291853961458.34,-0.15065542338604554,38.3957223323647,5.55,37.8632828489562,0,84.0,13.513513513513514,2.4864864864864864
121,5000,-140866856959242.6,-0.1469086412533638,32.71401581862745,5.496,37.208350388866144,0,96.83406113537117,1.9650655021834063,1.2008733624454149
122,5000,-97049568549216.44,-0.15106412992358353,64.53775924736208,5.7,38.477282030290624,0,70.10526315789474,27.263157894736846,2.526315789473684
123,5000,-55942547268778.125,-0.14793575157189176,30.829021732207707,5.484,37.33115022513303,1,95.51422319474835,3.6105032822757113,0.7658643326039387
124,5000,-60109360168436.2,-0.14302685058256806,42.06566784791731,5.382,36.51248465002047,1,81.04793756967669,14.715719063545151,4.23634336677815
125,4122,-26421568528051.19,-0.19510106403936212,60.14829534108225,4.787999999999999,39.920159680638726,0,66.16541353383458,29.19799498746867,4.636591478696742
126,5000,-11091341495392.84,-0.15437007369985656,33.179699565835904,5.742,38.477282030290624,0,98.01462904911182,0.9404388714733543,1.044932079414838
127,2502,7800906120316.317,-0.26584553770064295,83.30627330708919,2.9280000000000004,41.62479061976549,0,58.19672131147541,40.57377049180328,1.2295081967213115
128,3934,-912045190035.9031,-0.20373749434613891,51.570899416687915,4.326,39.738219895287955,0,77.66990291262135,21.497919556171983,0.8321775312066574
129,3582,-11576768178134.525,-0.21721702229808354,59.631822179965084,4.014,38.523644752018456,0,76.23318385650224,22.720478325859492,1.046337817638266
130,5000,-32395174057486.875,-0.15796312003137988,37.585154855033245,5.796,39.21408104789194,0,91.51138716356108,6.3146997929606625,2.1739130434782608
131,5000,-32571663655752.215,-0.15704052278759922,43.27764683911822,5.67,38.477282030290624,0,83.3862433862434,13.544973544973546,3.068783068783069
132,2502,-11478228225203.72,-0.26294982731456795,76.61103672265166,2.76,38.69346733668342,0,61.52173913043478,35.869565217391305,2.391304347826087
133,5000,33374974463047.99,-0.1583916875872207,39.077897592364955,5.652,37.82234957020057,0,88.42887473460722,9.978768577494693,1.5923566878980893
134,5000,66271844450826.16,-0.1563214872954685,31.16097906492316,5.61,38.436348751535,0,95.18716577540107,3.8502673796791447,0.8556149732620321
135,5000,92516455240327.88,-0.1706094185912662,123.32385475492389,5.952,40.68767908309456,0,15.826612903225806,82.66129032258065,1.5120967741935485
136,2502,35468430397140.52,-0.2707579043639863,84.30595879479165,2.916,40.20100502512563,0,54.93827160493827,42.79835390946502,2.263374485596708
137,5000,123608257057583.56,-0.15760234603016596,24.00529657089488,5.526,37.33115022513303,0,99.0228013029316,0.10857763300760044,0.760043431053203
138,5000,85512447736716.17,-0.15828580133187128,34.203696785023034,5.682,38.272615636512484,0,94.1921858500528,3.907074973600845,1.9007391763463568
139,2502,47666326951123.9,-0.27383688588337707,85.70489659563978,2.8680000000000003,40.95477386934673,0,54.39330543933054,43.51464435146444,1.882845188284519
140,5000,120043039832328.23,-0.15900700522295477,48.02597416744373,5.652,37.904216127711834,0,88.6411889596603,9.235668789808917,2.1231422505307855
141,5000,142747234593672.72,-0.16306232191514006,28.321749782333335,5.628,37.82234957020057,0,99.46695095948827,0.5330490405117271,0.0
142,5000,78179634987201.48,-0.17059033174675173,137.75107468090044,5.766,39.90994678673761,2,12.903225806451612,85.74401664932361,1.352757544224766
143,5000,51756246623732.81,-0.16107286125666845,19.60857848115961,5.61,37.33115022513303,0,99.89304812834224,0.0,0.10695187165775401
144,5000,22529545743287.61,-0.16871273318568564,40.988860990667774,5.58,38.763814981580026,0,84.6236559139785,14.086021505376344,1.2903225806451613
145,2794,1371598843464.2966,-0.25894026824671634,66.4023036458941,2.934,38.059701492537314,2,63.394683026584865,35.787321063394685,0.6134969325153374
146,2962,-15395299570611.434,-0.2601143262563218,68.204790633759,3.468,40.80056179775281,3,79.06574394463668,18.33910034602076,2.422145328719723
