run,Episode Length,loss,Returns,mean wip,monthly mean throughput,Agent releases,PSP length,EA %,TA %,TI %
230,5002,1591966367.1417842,-1.563878713597111,40.29354952905804,5.796,78.31423895253683,1,77.7432712215321,19.875776397515526,2.380952380952381
231,5002,716213095.9835013,-1.4576574017274533,126.55160586736423,5.8260000000000005,79.95090016366612,2,19.464469618949536,77.96086508753862,2.5746652935118437
232,3554,243737635.80027533,-1.5759050573272781,56.68210992612083,3.954,78.37209302325581,4,75.87253414264038,21.699544764795146,2.4279210925644916
233,5002,26913986.289077085,-1.549936314896862,23.131550017414284,5.688,76.92307692307693,5,90.92827004219409,8.333333333333332,0.7383966244725738
234,2886,16064273.295289239,-1.8747164650687018,64.88025037487833,3.306,80.95238095238095,0,61.88747731397459,37.38656987295826,0.7259528130671506
235,5002,46173325.95430484,-1.4673076171111554,142.40555865842217,5.784,78.72340425531915,2,17.323651452282157,79.5643153526971,3.112033195020747
236,5002,36220945.858627304,-1.3620883264057895,49.59019814099614,5.8260000000000005,79.050736497545,1,86.50875386199795,12.1524201853759,1.3388259526261586
237,5002,35940265.60426217,-1.4406147058936147,116.18931828886703,5.898,79.95090016366612,3,21.26144455747711,76.09359104781281,2.5432349949135302
238,4586,24370567.292045977,-1.6569675343542156,105.62298122526326,5.3999999999999995,79.15921288014312,3,26.111111111111114,72.22222222222221,1.6666666666666667
239,5002,31875048.556752156,-1.5485701098244404,32.180760003696015,5.532,73.56792144026187,35,90.56399132321042,6.941431670281996,2.4945770065075923
240,3406,12565570.185486069,-1.9076545237235223,15.164269594149953,3.4379999999999997,66.70716889428918,50,99.65095986038395,0.17452006980802792,0.17452006980802792
241,3670,14288913.945267554,-1.7373628267235584,56.494817893425754,4.194,77.39032620922384,3,71.5307582260372,25.75107296137339,2.575107296137339
242,5002,15151723.96680166,-1.3267845181662705,43.83455424241744,5.724,76.67757774140753,2,85.84905660377359,9.958071278825996,4.1928721174004195
243,3942,9005608.468115332,-1.7270581799058036,55.18948348265771,4.59,80.25078369905955,1,66.1437908496732,26.9281045751634,6.928104575163399
244,5002,15371435.989652466,-1.7377679787360731,121.08800146467678,5.946,81.34206219312603,3,14.833501513622604,84.35923309788093,0.7063572149344097
245,5002,15833719.377855634,-1.5082914904086095,126.3363778426228,5.778,78.15057283142389,0,25.233644859813083,72.89719626168224,1.8691588785046727
246,2710,14165139.688791744,-1.722038894427488,68.87374792620817,3.138,77.65793528505392,1,47.03632887189293,46.845124282982795,6.118546845124283
247,3394,13600730.76402397,-1.8688823825547571,61.79170493820797,3.87,79.39024390243902,0,62.945736434108525,35.81395348837209,1.2403100775193798
248,2678,7435014.821905725,-1.8840566147140239,69.383275623619,3.048,78.47113884555382,5,50.0,48.818897637795274,1.1811023622047243
